"HolderAddress","Balance","PendingBalanceUpdate"
"0x16a04341fe00f2fc2b2fbfe2eb0579db3f5f7d40","54351247.3705458","No"
"0x11caa86917654100ee2487abed070475b8cecbf4","33583210.9501978","No"
"0x6e5f75bc9befdb6f2fadc8fc8ac876abdbb074c0","1000723709.0156","No"
"0x7dd12857ffce6dffa1bd0260af92a23e6df17a98","42060170.3232771","No"
"0x9a2bd3d08d648b4721ef41b8d21a69c2bd7ba17d","19441072510.9516","No"
"0x382068eaa6718eb6dc28124df8b2568c5cef759e","90789756733.0066","No"
"0x99b2d59c08564e8009e0279e341340d9d05bd0a9","1166730117.31313","No"
"0x23566abdd23df09c931ad739471273f2033bb868","633171584.039433","No"
"0x2e9a1af8359c183a14d33e73698d1994c2d9571e","949643025.038235","No"
"0xcd3fbd5c17716dff472eba50f5d960b9691c34a5","59400083.459619","No"
"0xaf5a24593ccafd9ac2616d3d49a61a1d7a214dda","4346774908.77545","No"
"0xaacb153948b455276cc5addd8dea1f2e7a5d6b7b","4456810181.9811","No"
"0x758d500b7ac5a601aee7f2245d968ebc96796d52","761706220.755281","No"
"0xa35b7ec5948792dbc86e6f965d7f3f15da8e5e44","473375543.756876","No"
"0xb04af29f80e7aeaa626c884a1aa96d1eba3ab5e2","165845299.320141","No"
"0x5921ec5863069ad9284ea112259905ea4ed04768","45000040.0268736","No"
"0xd5043de80a526ed56e5d890aefffc70d3277faaa","475935652.056212","No"
"0x5248fd929808945aee7a06254e2a8f3190be7dee","5158474174.02238","No"
"0xedbcd533ff80d87510408d09eab14d2c822f424d","56202331.424653","No"
"0xe0dcb31a111e75fd5b966a15af8960f41d3c478e","4174820463.25592","No"
"0xb4e42653cf1381cd66c605972da38f0d728c0da8","7265226910.10818","No"
"0x628b5a3c5cd1a1a974c47dffd8159b003ef40b47","221936597.111638","No"
"0x31b87a0b34fa7d2ee7c6baa3c469a49019adb7da","45777601.3038615","No"
"0x6b04be0fc53cf2a6b364ddc288948e456204dceb","2313874491.45951","No"
"0x25e0f8d4e3cf0583685aa3ab4a50534cb9c3e60c","90633024.2957798","No"
"0x4de08d35b892694870e4ed3529e1e8a1f2ad4aad","2938084.16481906","No"
"0xb1016e96d0c606725c10d1829fbb755bd72f74a3","2049193395.35527","No"
"0x5afb03ee4fcc01c2cd38dde5f32b15415fde65ad","739759306.851713","No"
"0xdf1c41cb7e5a058d3972be33c606196b7feae392","12859535.7866196","No"
"0x8bcb74273e821bd8f8a5554881386fc7d2257d73","10624845026.052","No"
"0x174bf452c9fdbf3eb3cb09eb06ff90056cab3ebe","70921618.0691603","No"
"0x66ba255ab642d02e01b30f9b960cd85b8eb89ec1","59505986.5715887","No"
"0x28683cfbc18650614fc8184183ea53e15d586cd9","294425041.165281","No"
"0x0a27ab84629623d7fd98b45daf325ad481347644","2776893050.7503","No"
"0x26cb592842968638a7d2101490cd0e361af82812","3706278.23484395","No"
"0x5c345d669be96ac414a02f79c3056eda9e45f135","266951956.610131","No"
"0xc105f40c8d0bdf99bd5ecb5a9a842fb0c9ca5542","1136315129.78037","No"
"0x8ceff45e0e9730f52fc561050494d6a34ca4125c","141622168.719916","No"
"0xd9b760e5891dd2a8c5b1002d4b3955cccaf2c7de","20261517274.1396","No"
"0x094fd23d8ea63a3fcf66ff82b041be728ab9105d","152921686.401783","No"
"0x76388347c1f8c5c456953d5287d8810c14c92452","169361244.406298","No"
"0x00cb782c38a0e136515a6cf139dc71b60a3fa600","351499505.898162","No"
"0xc3611abdf8b2ef14ebefd418cdee24693b560dc6","234322.887091464","No"
"0x5032349cc967e2abe5d3ff2ee09429e9d08b31ad","1875370181.52021","No"
"0xd4e5534d44ea434574accd55f5a86211488ab0bc","72028579.0431836","No"
"0x156a53c47db6206037842e0dd7f6fa897d9532da","1636059347.64213","No"
"0xbd1a2be1b254831a64c5a11a3e5bf4d3ed372483","1007692440.8351","No"
"0xdb946247ba4c820627881217d4e8b94ab5e65614","107313612.505607","No"
"0xb06027fa555ec0577a52e04501982d60281b4ada","5905636.81550226","No"
"0x1992832d370bc72cd29c12b60c48b0aec5d7e521","377477136.105232","No"
"0x467859144cf62de4fcb4cfa53a8156b3fdf42cd1","8593899981.84772","No"
"0x3281d0d0bfbb7e675191b5c80b2fe2e59a9ba65e","1757227734.46309","No"
"0x6438810aa7762e7d3473ce57e9822c564282bace","214483502.765363","No"
"0x686dba5d15745b98f3ab8056d5fba4c35dcbb4fd","175704327.598598","No"
"0x1cfa528fc794feb7da99eb0a79b4d913a8307043","77329557.1566405","No"
"0x7eb2d763fe324e8b5b1dd49c74aa8d2978443668","199239895.01323","No"
"0xdc17405a1643c1abb04815494d751e8a8fe99645","1881836119.16962","No"
"0xe0d9dc903e40ca173baad60cbc5233c0dd2c1afe","56963036802.4197","No"
"0x620e24ff19de01a9ffd418608169364a93d09308","62812998.7759076","No"
"0x04e7cfea96b7ed9cbbe3a5af873d5816f8039e0f","17078507315.4485","No"
"0xec962d700e02d3db5763e8e938ff0a2eb5207ff1","7007342251.12483","No"
"0x6a30b84c06e3d77a852f2d5d50dc4c8eb0466bbf","40428452885.9805","No"
"0x7b04ab959724fee26f263277852f66f25ba8c48e","13147354.3910294","No"
"0x148fad4e645214d4188afd36fc590e83b035c398","16647.783704083","No"
"0xea0a7cfed1ec441ca2b79e54dc075535931b55f0","175028407.052514","No"
"0x93ae679dbdb34344bd5c6eade1f6b2c5eec80036","17449621786.0445","No"
"0xff9243ade4f8e621494f08cfb50d8667990b40e9","9527291371.15744","No"
"0x0d77ccd626396ff2bbc27dcbc2e4a3835854c608","44134345.6609527","No"
"0xa44dec4f461b10628b32e3e58c42b328c956fd9c","203596046.775621","No"
"0x8f3b78dd6128e9b23f58670b1f0eac701f12131f","10233361.8878071","No"
"0xec8c99de1fee80e25bfd53b6913ac5023c66fdcd","91246459374.1655","No"
"0x815ca8851ef5082f53a6c73db33db57505de3eaa","24010828.1143408","No"
"0xd36ebe84c2f9cf7cda71bc49287b41f51eca08fc","1090392716.23844","No"
"0xd91e6455509c881e62dcb2bd388450aa9fcfbf8c","11856177353.9313","No"
"0x5b1b9c0f46ea479aed058f08f0be84c5a50cbd31","1031681022.45131","No"
"0xb04cf17f1c7cc55bbb7ab487b2420dfb300dc8d3","5555281143.17012","No"
"0xec36aa78f639a613048153ac900c1a9c82abdd25","288431708.667637","No"
"0x1e2fd0cb2081c62a04fc2a92abb92660dbb8aeab","87763550.5826049","No"
"0x6af4c4ca1abe0641828b4f225d4bd47c92120aca","51254583.7717952","No"
"0x58b15e3514e6823ec80f4849c28254967027d287","2271122729.16315","No"
"0x875f6b6068409461437fe1f4be4ea33232e5c5e2","6319349.95123411","No"
"0x0fadd7daf7bb9013ca88b62c93d7f34849d82417","5842414395.30122","No"
"0xe80549bd2a0a1f0c56e008befdd429bc43a8f4e9","2913287474.61529","No"
"0xe286ae5b1ebc390598d3cb014c3cf4d6adb25226","89133150.1683505","No"
"0xaef66606ffe53e3e78c39b5d2c3af5e7f97dcdbb","17438781474.4342","No"
"0x6b1b81ffaf7ad3916ccd3a08388367741e4d2371","15824378516.4845","No"
"0xc00e2280199032849b2364883ffc5c8a87dd6835","484479171.686834","No"
"0x20fce9d7f1b6daf1f2c53057e991297959b7b9be","13307097.4134383","No"
"0xf0d3948b443af8d2a7922b49ff90d91a6ca18e5d","28163.027109291","No"
"0x19809b88a031f485cb6555a70061f41b4f8e5d8e","60687658.5338382","No"
"0x1c0ff9d75617fc2bdc27d4363c086019fbbc1556","3678002221.5014","No"
"0x0adc05376da51520c9389d5ce98d7abd558c601f","25103518516.7681","No"
"0x01423c0e1ceecf02f39ae8eb1200f9f3cbbe274d","999999022.757324","No"
"0x4da0d2e847fa00f6c477f3304cb635e77ea5f5bd","121179471.297875","No"
"0xb2a07aeaa5b010e59dabc954be2ff5ba0e0ff416","1461884380.20206","No"
"0x0daf9e815b8fc5eb3b7fd729546300f9d0768732","11179945.3279678","No"
"0xcc483161fe493188b709c7178c196eaca64cc520","3246079271.06723","No"
"0xf42c2704502fbf158433e0989f6589dc6a8aa808","42095168.8261958","No"
"0x79abd14ec2fca0ea8aaf6e86b32ed34dbbc7bcb6","2331221839.41841","No"
"0x53415bf161a0d6f24f268eb84a0882a5432b404a","348286053.256424","No"
"0xdcad33ede9bd36096a6e3c220cedc790e195c87a","2171080.37043631","No"
"0x0974ae5f5cec83b27bffe6f042cfbbbf71300158","1052632134.83808","No"
"0xc25895ec77c896994705ec3bf203503a36684a1b","14523453113.6053","No"
"0x9c700c15c004e670144fa81b13f3b7b0692f369f","421407413.272781","No"
"0x391caa833ab2d2abcfa34297bfa8ae4044c6ea22","113847647.383112","No"
"0xc7c7874cae9210353696ec8714e67719c2b6ae6e","2332507144.37915","No"
"0x6a533cc6d7faee04ee56506cfefc36573db8fc7c","10726682.6743578","No"
"0xef5f9d20ff49912934cf5e2583923a0a9dc3254d","2452639104.43397","No"
"0xd1c38f772f5dcbb041b1fc84defdc0717c76d80a","2371172543.65365","No"
"0xa9f9102239586d6358783b11611230d685f86e27","79016768522.1585","No"
"0xeea886f5af24d552818f29aa07d8cd5c4eb93299","35876408512.5302","No"
"0xb41bf7f7e7f8fb8e181437266477f612b5a9a1b9","13099842.5157616","No"
"0xb121533d0e676c7f68c11907daa35862994e8919","140377810.394419","No"
"0x549c11231c5c91afb1e5f9d573035ac896dda3b4","5782380903.23424","No"
"0xc636d3153e097618bd2a9ae42049bf9a353f246e","174376163.059836","No"
"0x1e4f52f59f7025194a9a611bb5bd9a649cbc8841","351439214.647736","No"
"0x854b9ddd0db4edb43602cfd02dfe69b713f9f4a1","870833717.254829","No"
"0x46ed0c17b899a1c69718bf7d92d8b1b7a22667a0","1327740062.39582","No"
"0x8bf8941cc7c0fa370b6acd83b79984e8ab993a96","1228185787.79135","No"
"0xa8290cdccd6fdd8cbb62d07210af375d5dae80ff","1049339405.35804","No"
"0x9ae1acab4b317ed750b3bd5eae6b65e143a5b45c","1423405880.21868","No"
"0xaac457514d422199f629a940a4efae063b3f11d6","1935830216.52279","No"
"0xc148fa8ab7942b359e5b515ec156e3af03bcf1d2","1096210750.39001","No"
"0xf34dcccf59c95adc9e15f0047d657e3dfe551632","18371696.7625059","No"
"0x6d0e1347a989d98cc4e81e8cef3e6450ba8a53d1","9000000.00184291","No"
"0x20de3943eec12fedd6fd9559866fe9a941100c66","6300239817.15232","No"
"0x780ab74ca85aa72100a1c37129083229aa0480d0","40199326.0986184","No"
"0x6573c9dde2b3fb402e1404812772185c774a6a26","1403326140.92175","No"
"0x8aa98d3fd40415867dd133d5b98ac3fc1f48992b","2793075463.96322","No"
"0x6a5b1e1c219b012e9d2092efb6830dea159baaa3","4799262135.50853","No"
"0x744b5e86854e66c1556b7caadc047653697df4aa","10977891179.8946","No"
"0xbf8e0a8b93a107b404f2fb544b16ca1fb8a14b62","130597381.12728","No"
"0xc7592d1ba9693096640fa41ce772785d2dadc919","84146055.1713678","No"
"0x6bcf9c895b311d796a42c0469d838d9d65dcd8e6","28350033482.8577","No"
"0xe02e718d46ad406f3c5c2da786c334debe6206af","350377120.544895","No"
"0xbc7197b46ec6d319882ebb0649c82dacf12feb2b","16806895020.2972","No"
"0xbf76fae02f23bf44cd1d6ee7449e04e3b470c043","5860710516.05275","No"
"0x0fa0e712e186c0cd25bf811086e5ad6c194833e0","1090300028.75123","No"
"0x5c147be13089e7ca08c667985b5e16afe78af579","97977810.8455255","No"
"0x8cb86964813fc031f3196fd49a87a1200e709a21","1000731.52462442","No"
"0x8d87660dc874819baa49460dafc7aca009c187e5","35210204.7249763","No"
"0xb725543e6c96e35706e0f55f1731b3731eb46a4a","212734258.848144","No"
"0xf656b229dae87c3d593b057d029c351d0917859c","168570429.693239","No"
"0x84377452ab6109bc501062ec3856d6ecfd449a7c","253519267.12907","No"
"0x9969ad6909df2560ba925394d7cc5e05d8a46834","14798136.2217778","No"
"0xfaaeb48a059d0d9e457aa0f9c611c49ee6f77b55","32336694275.4523","No"
"0x78f24e7047c753058c033417a7aba2582e39ba28","1717002136.78","No"
"0xf2728e952341daa2d397d2616005cff50f60416a","798277618.131843","No"
"0x4fbb56efd6de5810a332b7fde86de8760f224dae","5239037924.78143","No"
"0x647b52d8a34066dbf22e4bf81b876cc44b1650d5","11269005459.0229","No"
"0xc480e98c8dac5dfbc0962563bb185c9880ab68d0","3400020551.66637","No"
"0x2e43dcfe8537f65709232affa86d96c1184c5d7d","1664454545.80665","No"
"0x3f842572be189958a6275d297f6690c637b86ae1","73578447.3227421","No"
"0x8b7c2e3c25c1cbb90e16d9bfa147b460727d1f60","45908750.4192718","No"
"0xc377a78b02d02748cf27eb5651f2a6542ef4dda1","900013661.723985","No"
"0xe09d3739060fb365fd711e09d7464ad6379b11cf","9279858994.87672","No"
"0x40dd2567d586d5ea3cb152981644595cd467fe21","145794209.538895","No"
"0xa2a45bfa6d0b366c25f53acd2964d5895d67de93","265154180.209797","No"
"0xa0d0d99114ad0354d0e62fcbd0a7d99b7f2aecdf","1355858423.40165","No"
"0xae68f6b5f70344a2b07acc3d4651412e5b9c4d53","7947592186.74189","No"
"0xced33ec23f86a08cc3cb9bbf8f8f801134727636","22163161.7588413","No"
"0xb2d1840a0e20ec5dd29e98d0ff4ada117006ede9","24257833.4643352","No"
"0xe255f3975ada830b42bfb7ccfcdc5b3dfdd6034a","113331497.818714","No"
"0xaadd5f00f74792e77076d9e673c3b996f4a2c8f2","46072856894.4947","No"
"0x89ef1693da1e446b4090970819877cd5da6b6e2c","197216257.79737","No"
"0xbb8e5091f73b1c93bfc70c10f28b8f071bcba14d","118275557.94871","No"
"0x75bc0ad47e7624ac5a9800dd10ca9ef4f660a0e6","5203644.73729241","No"
"0x94b1d03d32381425b9feea54dde41045adba5977","866223365.160464","No"
"0x7fc5263b2cd9bb788f3c03714fabf6cacc30f863","112088828.449659","No"
"0x2a2c50d9f3095816ac11c1307943f21933d9f513","11553351.1544479","No"
"0xe434c7db4cc78dae2a8b72b29f7649d0690da346","269214098.964765","No"
"0xee3f745ca810ae33dee154a0e98c7c6411601032","472624692.83901","No"
"0x8e3875e79a8b953d587f1d2121606509c9b65213","1031084104.85486","No"
"0xce53d4c42adf53fb7d4b64ee55d63879b03e2f36","840573170.33808","No"
"0xd13728a675011a681e7410bc2236714829d9e33f","23920926.8289795","No"
"0xb1b6b581962d2f4152ac238e87d13800c382a591","4371831994.78745","No"
"0x408a551d87185de8a3efdbf847c73f1079022c6c","110304132.312213","No"
"0x30c254ae98ac20b163a4fa96cd5296ebac15561b","37522047.0636833","No"
"0x578bdddee331e5f1591d4e340920c2cda23e1641","1063446726.96054","No"
"0x825b4959b7d3b2be1f751a044e91bb5c5e7f9d3a","286977362.152752","No"
"0xc2772d0e0403b25a6b321013fee9b6c60efdc9b1","104954607.921617","No"
"0x66204772f54ab6f5815ecc0ff58a8b30a955face","953624578.026499","No"
"0xb3a667b532c53a446079b005749f1af648381776","1182174695.5007","No"
"0x7d22961eac2bbfb8ba97c75ec0f08b649c62e970","131011470.500375","No"
"0xaf61e7c54617126112d89a2d41fd3ba57a2516d5","11737544.730997","No"
"0xa862c3348da92c10271941bebfe1868d7e605cde","103012574724.896","No"
"0x58b1546143aed70cc85118a693932b2eb146a377","1028828590.52323","No"
"0xe7982fe6ed98f24df4245afa90e7411b59cb7d61","4369038727.97149","No"
"0xbd54ed18c5cd5b71959e9bd334d46980d4670791","115074181.921211","No"
"0xf7138fefa1e6b7b819d856ed93b6e7775ccae0b5","6287360360.12982","No"
"0xb3278057f3495366d104571d180b69bc74d096b8","3110834623.59722","No"
"0xd975912cac66a77a6bb3f49e58293f92d9f59f18","367350472.319773","No"
"0x2e40e765abae02550e28eb0a4613151f8a8a402d","4689814394.57086","No"
"0xb9b46653f3ea6542b63276283f125582abb720d3","4106545301.40378","No"
"0xcbe108228779184b1634c0fc41c27d312d731a5d","32677019815.0917","No"
"0xc996cfab7a8fed02c0fafe3bdc68434c088d0209","8870024.14479","No"
"0x83c7cf84272b7e01ca95e3c066e0111bc7047d95","1675453485.83141","No"
"0x84a2cc0897b1888aa5073dca5bc2254e7447aba3","100519294.42955","No"
"0x9f5c1908f644eb694210d707228e1c31a385cc04","704245904.07014","No"
"0x3f7139e8d519eb6939172ddfc7436544f8518fd5","374455158.072453","No"
"0x94d7f8dcd7cc08ce7cb60b6cda36128c348baf37","168192647.273771","No"
"0xe26ea80b88ce5562343d30d701f2466849ab2834","46132492.7525445","No"
"0xa9cf7a6793f8c9d7cad09f0a4cf771db9c5e08f2","626967731.957558","No"
"0x4b3f6a156f2a62232f8b921169b3e116c87ebe1f","135404044.9119","No"
"0xf0f8c425c6340cca263e0f684a166cfa175dda35","112939019.552703","No"
"0x5fbf29479d9ef57bb6c73e8a0dbd07c47f00eb3f","29037236.7239787","No"
"0xf120640fdbfd5e23e0565bc8531bc04c39e7200e","93686716.5917682","No"
"0x7c167475862a3e3fea29b2029172e5eddba1c01a","7100871380.50608","No"
"0x2017c2cd2ec574d8c3007e76c9deecb60ab7da20","46897322.0993467","No"
"0x9a64eee080f6d9de02c0a631f42ed446e246f12e","6124541490.31241","No"
"0x2dace7df0e0e3ba7c500389496010e8b5be92388","724970755.090016","No"
"0x87356ceafc29b7075a7dedfb3d792a0e05bb0385","1877519790.37568","No"
"0xd177afe61cb2eaf79f591d62ac341550769772ee","24341740412.2708","No"
"0x63028f881ed1994dfacb640eed394398b4f17094","556200995.548635","No"
"0xd8f0cefdeeaa206bf537aeda61bf396cd2a51c87","13441937535.0184","No"
"0x756197d18c4fba094d4c40ea59355c140cd8fdef","6882.464189952","No"
"0xba22591c543ef454d7d8b756485d6f45b8612ceb","1565664810.55607","No"
"0xff51933da91bca70808ddb60f1d00b92376ed12f","9000.000064591","No"
"0x8b3c1de7d30d36d81ed63d0ee5516005e59c2f8b","10454267.5774163","No"
"0x4bc0108bec257ed2e12ad7588c9fce499cbe5c15","135000000.415709","No"
"0xef1343a9ff683b45872c3072e44ccecf8144e9b3","326678430.107614","No"
"0xe91ce5ff319fbbde6af057b7f7b2dd439acf375e","94724569.8823378","No"
"0xbcc23af709f942535938e609c793b996d8bf6de8","5153751320.36528","No"
"0x0f6144f3b5faf510678a34a4fc9aa2850d8f2bcd","5046428069.72199","No"
"0x0fd65619de1a0e69d3d5bf66a200085100045660","242197122.213339","No"
"0xa334c7de911cc38bbec2daa1335c741f7e217193","10703567377.9599","No"
"0x6a3933224a4b4637f03779a8efcf24086e6694ba","36006707.0071461","No"
"0x8f26383422b9fd68f0425422a94dd0052d608dab","19569966548.0318","No"
"0xb13c79fcf88c6b6f8537cbbdcec706d3b714d788","2102679179.2181","No"
"0xb64ffac7965afd1fd2e6414b77c0bfd7b740858a","177742001.338012","No"
"0x574cd8d8dfd6d1c8307b5b9ee8ef473b77df480b","21657712239.7744","No"
"0xb246cc88977132b7df3402965874c6a88c784aa0","106901065.694266","No"
"0xa3226014b042ec192dad2ab3696d5e665657963d","15333973.8162218","No"
"0x50edb4cfec0536db072dd43eab9947024bdc789d","5478165981.41054","No"
"0xda0593911132281df2555ee8f0852dd49519407f","208647937.402846","No"
"0xfb890b4a2bc1fd522ece42fb22aa9522022b5a72","90685288582.7083","No"
"0x8e35e39c115a39580f52b8947d40bd90a5abba63","53679153521.964","No"
"0x0d55453654eda05e7d779cdec19ba45118104a53","1664064063.15207","No"
"0x9edc055e823e41f5fe5aea4726cbc468bfd6f702","4253032854.63445","No"
"0x67a0d50b2240db1e64b77e8cda2d6c1e33332be3","8558427891.33987","No"
"0x4edfa60ccc1e437b3bfd11c200cbb963ed70764b","12078830161.7415","No"
"0x4d233e9032bb439e3f580b642e53c5b04f1e6cdf","37187335579.3121","No"
"0x41ad7c0c10afeba08a1ba4537c0595e8633a2282","5976245.02189264","No"
"0x99291fc4e9ab99353c9f8ea24e37c3b1e8f479a3","350759184.458194","No"
"0x29dbc9f2f4b1e95fc59d37a700a79f36160fc2be","69759377.3293615","No"
"0x6f870acb980a76b3484425621d658f09d04b86aa","840982568.004704","No"
"0x2288613dd93cbf4b70be2e314724138420b40573","756876910.124019","No"
"0x8a8fde8adb612d424d06251ebe4e17dd3cfd8294","742610828.962071","No"
"0x4f142ee336123e814db29a33c13bca9d3516e297","323960161.69424","No"
"0x0aad65db963ad1b59c16c7a7dd60db0728ff15df","1649634680.37661","No"
"0x8aac7a804a8ce25f6c1008966ac303aa8da5e257","851762037.097875","No"
"0x4663b9e3af16aa7ae568d4b77dd00e457d1b4cda","2130576919.38474","No"
"0xf701a344add363afc0e480af41448dfed66a9958","90260938.3226488","No"
"0x4bc7d4c60a951428857056659b49243f363676bc","17088486.9799283","No"
"0x3f2684ba79454e920ec79e2d91e47c25c75861d4","1614254.98586184","No"
"0xb9d5fb3b1d1db423015df8303008821685cf8111","2720784862.55792","No"
"0x9517c55268c84fcde3b73fd35c1fddf40ff20ca9","2176136819.65904","No"
"0x28df0704ebde7b519b75fc3fb41b20ad3cbdd71f","85546698.4611314","No"
"0xe34cb554527832f00943b86adc1c77284c26fb75","13758414.8740176","No"
"0x72b30b9868d356416629687501f4fc1be30a5559","7612397001.24887","No"
"0xefaf9387ebacb7b00bf2167c23a93f33edf28480","114429141.754716","No"
"0xaf1247f85d156fdf40f870863959cf6924750a09","2305773121.23118","No"
"0x8793104f1148694cc9560adaf41545d0d02a1f59","105879610.327185","No"
"0xde9e055c680d346c2fcf9db938c059daef5118f1","128749922.805835","No"
"0xc5f017271724b6600447511d234f756d620ecc1c","8494375.41818505","No"
"0xbbee8c8aa7e963267cf6478d4a8c32e00e8f0b05","1255614409.8194","No"
"0x79865fd1dbc70f84d6deb0c300502e75cd02b100","6511963078.63364","No"
"0x2d1c9097a5bd8b088e57006618075a3261114df1","8293832932.37889","No"
"0xeee1d271052ef07e32c42c255eeeb412c962d162","1444021833.76631","No"
"0xff19268f171d69c1d58150ca5af6d171b864f704","1172752478.47465","No"
"0xdaf072c5f1630dc40abc3199f8879490364543cc","2820487969.41567","No"
"0xd7f2b075625c439ad59bbab3e57b35fd62da45c9","3988189022.91854","No"
"0x19dfb2cb600105042c5e2c57c68dba6b9b9fc5ac","236700028.392635","No"
"0x7ede1f7692beeb5f47bb41510744f3a0a4c15326","3247926337.26917","No"
"0x9f06d2db168cfd2da70bf8acedd31eb79e348aee","1093755480.61142","No"
"0x1813882841a2caea977bfd429598ee03768fed8f","2131987461.69103","No"
"0x98fa3225c9716fdb656df976c71285bc39263a9a","24244727.9058086","No"
"0xf2db04fe6db54292f10290355189c95231c3ce18","1707888263.98758","No"
"0xadc204dd9d3d2405862099e85a89038824c07055","78328768.0226415","No"
"0x24587effed1a9516071b34fd9e7dbb59104b4d21","763510841.623526","No"
"0xa816abafc7cf48e0b699c4b998b809144cd554da","10760944.8328942","No"
"0xc0f8c96c788b43aac348c5d3b4493c08cd24507f","53830764.2404423","No"
"0xbf3e0014c2feb848cce95445f942838ebcdad84c","10413934292.2957","No"
"0x9db7e9481bb1c88f94f422bcf38ea16565d3dcdd","90620107.1778434","No"
"0xaa1d7168bfc26d61d244763d75a6d56998c458bd","3383888137.67336","No"
"0x519a6f476cb441116dd5047e6fa6e9d6f31d538f","42631709.8957892","No"
"0x2fbb3a168b50472e6be48f20b3b3946e31da830f","3128225812.15394","No"
"0x2ae520e58970220adebc78403a2f2c6bcbf1c61f","8953738220.50796","No"
"0x57555ead4dc176535b086c431d869b8ecbcd843c","70251554.0352925","No"
"0x617e1956ec37767bf5ae01b2653f8493e2b43e98","958500.000020942","No"
"0x3016ad7899c295064cf7acd07ec6e86a87ef6b3a","1989850339.74214","No"
"0xe2be3002f6554578d4b7eb4eeefa54b1254f6b67","74277181.1425668","No"
"0x0b3999c6c4fa0e7c2df0f66868f4a18bff65fedb","159456977.590264","No"
"0xe8b1eade463d5e8b87a39bcc581b94fd84b0b000","5779377056.41623","No"
"0x5ab6f671fabaac98940189b5337bbd179bdfcc3b","2267452909.5637","No"
"0x97348062b9a033e38adf08e195905c9f759653f4","3394998561.38349","No"
"0xa8898a2f98a0cccf6c6cd5c52b4f7d035558ae5b","2562249268.6483","No"
"0xdc8ca1bff8a2707acf20e7962bf79059390c03ae","166711721.147231","No"
"0x0914004280ed94c003a3052965ae8ec6fb597684","297675741.876352","No"
"0xf1a4e6a8f9563704ad9bcd63bbec84904b3e162d","624866408.000538","No"
"0x1444485c22f37794fa3af32ff25e457b83837c9d","76500716356.1561","No"
"0xde2c9c247ddf11443dc20136f5f8d49eb8a415c3","52842306.8286868","No"
"0x80b806574cec27a9753b900c87156f7bce99d14d","1056789337.49409","No"
"0x3e06eea36f6ff275966006ec02c1e3e1fc08c58d","783291168.705367","No"
"0xfa6a9330ecac87dba813432ea834fac550d09e45","5274413890.17031","No"
"0xe8cc925aab906757a45ca51b211898964def087e","34510012828.0344","No"
"0xaaf3de4196d6514f6b3e460050e63c7d8041c5d4","10539005012.3309","No"
"0x005b52f722a030d48eeb50588bdd0c402ed2b901","21072384153.3509","No"
"0xad602ada3d4052da44fe7e845e8c137526572ab5","77734390.369624","No"
"0xb64f54e7e2f263409fdcd3ec709cc996251c9de7","81259685.785086","No"
"0xb7ca6af9ecb247483343789361c23a14fc39c875","16858390757.0757","No"
"0x7c41e1e3ca64f16124b321d023845ed2176e50fb","11443186550.6922","No"
"0x92d0d92334956c8d98270e8bca866a4d926fcf00","7723574112.22834","No"
"0x05ddf4b4efe1a16a3fa1e1dad5cb3ab4b7b7fd33","269528351.080981","No"
"0x695c3c6407fa8b403cca6f6e992dcedc4640f83b","22396153854.2251","No"
"0x7f9bf31f99cc3e8fb10f12bfb83b35a5253147c9","254876046.70956","No"
"0x1a402f0748fbf631b86e7af0b3233a17702e7d45","28258927.8796532","No"
"0x81be0a332f30e89cd1459d9ff5323c52de89b7da","111872550.963302","No"
"0xb602525ae5549cce734ad7f0ab0b230de44ceead","2054320764.27959","No"
"0x2a06b63184fa3d59a248a2126b2c5e53205906f4","39153361712.3885","No"
"0xd2504d057e8f56c808a5f7a2cb9b15dcd0c47106","6411480471.00053","No"
"0x0638b0ab65c7705bd2ae1590713b0b92239d125f","2532934471.64269","No"
"0x3387375d93466435d5b0c50a4dd93dde4b994b35","15004164827.0516","No"
"0x1bc89adc0c05b36597669788473eff8fe6e7b9e0","292719598.206893","No"
"0xc7cccd457178c8cc86c116eb0d1662bfa3356dc6","511937074.212222","No"
"0x6768e85dc908f064f7228706c35a0eb3f4c7e456","4731297.13706421","No"
"0xfe007d1a572a5941dd6a6e2213bdf971ea3f08db","9584511083.34669","No"
"0x8e64b967a69e5ad1e754566d918379f26b55ccf0","2745804257.88155","No"
"0x566707f144c18bd6361d923215cfa95be52a1551","1569549809.64217","No"
"0xa6b20585b53ee8db79b3dc646c1d16b26f74c432","78480410.6449097","No"
"0xd5a9ff98eafc3798387ac4f448a9358e1db89440","25050276524.9354","No"
"0xbbf1e0c1b7df6813eae55a66657b1fb51aaa13a2","512025485.838124","No"
"0x407a1ab1245246f6549eab6445f3a91b354c3659","355149789.982295","No"
"0x5b72b13d0019fbfe636cc413eaaae6bf62b95422","303517324.914688","No"
"0x0731fcd5fb5871d8729fd901a893a2da627073da","512613107.785504","No"
"0xe4bca08173da84a3ce0f3c3a1c58682a60ae10aa","16785495888.2704","No"
"0xdef604d44e7b8778f8f42192ad57560e23d6959e","3742370833.81285","No"
"0x40bc29fa246d62af1a89992a4de65941374d73e9","3134538413.58994","No"
"0xd1b7ad4c2560d29c644edadb46f66f0fc4394920","8318845043.55901","No"
"0x8038fe094bd8f794f03a9e7a5be9ba14f7fc4ccb","71525017.3519876","No"
"0x46ee12a5a2006d15f39e7b61201f088af223b675","51109702.5342851","No"
